x, y, u, v, p, 
0.584308, 0.15, 0.127849, -0.0180712, -0.0141606, 
0.0563325, 0.19482, 0.00508234, -0.0116299, 0.0607371, 
0.0563325, 0.18482, 0.00775337, -0.0130139, 0.0599977, 
0.0476722, 0.19982, 0.00413241, -0.0125225, 0.0614736, 
0.506366, 0.775, 0.111351, 0.0151664, -0.0134216, 
0.506366, 0.765, 0.106427, 0.00952871, -0.0133779, 
0.610289, 0.755, 0.195611, 0.0126188, -0.0349249, 
0.610289, 0.765, 0.202227, 0.00877081, -0.0349019, 
0.66225, 0.355, 0.169041, -0.0230316, -0.0340606, 
0.67091, 0.36, 0.173797, -0.0196023, -0.0356408, 
0.177276, 0.275, 0.00817717, -0.0176051, 0.055439, 
0.575648, 0.315, 0.113803, -0.0224104, -0.0177254, 
0.0173205, 0.76, -0.00452566, 0.00541251, 0.0870673, 
0.471725, 0.195, 0.0924146, -0.0251108, 0.00342385, 
0.107994, 0.705, -0.0216706, 0.0186769, 0.0807839, 
0.679571, 0.625, 0.212899, -0.00238794, -0.0460328, 
0.852776, 0.245, 0.338654, 0.0243253, -0.0505289, 
0.142635, 0.465, -0.015061, 0.00367874, 0.071736, 
0.237898, 0.85, 0.00758408, 0.0218057, 0.050207, 
0.229237, 0.855, 0.0119138, 0.0236816, 0.0519267, 
0.757513, 0.49, 0.298161, -0.00710171, -0.0535238, 
0.766173, 0.525, 0.329394, -0.00305322, -0.0557603, 
0.800814, 0.435, 0.383486, -0.00250637, -0.0561871, 
0.818135, 0.575, 0.512643, 0.0094917, -0.0624516, 
0.731532, 0.515, 0.257783, -0.0104121, -0.051029, 
0.722872, 0.51, 0.240331, -0.00902922, -0.0496635, 
0.731532, 0.505, 0.256544, -0.00786494, -0.0506917, 
0.818135, 0.665, 0.611649, 0.0137784, -0.0631995, 
0.809474, 0.66, 0.566014, 0.0131357, -0.062452, 
0.0993336, 0.71, -0.0236587, 0.0170515, 0.0818579, 
0.523686, 0.115, 0.10663, -0.0205321, -0.00426153, 
0.107994, 0.585, -0.0194756, 0.0115423, 0.0810991, 
0.549667, 0.15, 0.117498, -0.0206886, -0.0088387, 
0.922058, 0.625, 0.81229, 0.0280561, -0.069466, 
0.922058, 0.615, 0.800011, 0.0295545, -0.0694553, 
0.350481, 0.875, 0.06464, 0.0128402, 0.0232913, 
0.818135, 0.465, 0.442492, 0.00272577, -0.0591768, 
0.67091, 0.56, 0.179979, -0.00659495, -0.0432561, 
0.714212, 0.465, 0.224249, -0.0151669, -0.046773, 
0.722872, 0.47, 0.234741, -0.0116898, -0.0481945, 
0.584308, 0.17, 0.131134, -0.0200851, -0.0146742, 
0.575648, 0.175, 0.131987, -0.0197887, -0.0134644, 
0.956699, 0.485, 0.458167, 0.0278258, -0.0681646, 
0.852776, 0.625, 0.70802, 0.0184137, -0.0658116, 
0.731532, 0.475, 0.25101, -0.013182, -0.0495884, 
0.731532, 0.485, 0.253247, -0.00924751, -0.0499705, 
0.766173, 0.285, 0.277228, -0.00326454, -0.0446364, 
0.783494, 0.235, 0.2707, 0.00516149, -0.0437635, 
0.177276, 0.365, -0.00544718, -0.00552703, 0.06095, 
0.177276, 0.355, -0.0028256, -0.010237, 0.0603594, 
0.428423, 0.78, 0.0589656, 0.0150956, 0.00507336, 
0.437083, 0.775, 0.0666688, 0.0172435, 0.00298555, 
0.618949, 0.53, 0.124861, -0.00930392, -0.0332488, 
0.627609, 0.525, 0.135763, -0.00832904, -0.0347079, 
0.627609, 0.535, 0.136044, -0.0116447, -0.0350086, 
0.437083, 0.455, 0.0291447, -0.00706853, 0.00785988, 
0.437083, 0.465, 0.0280214, -0.011339, 0.00771968, 
0.887417, 0.545, 0.716476, 0.0259497, -0.0669705, 
0.827306, 0.0705619, 0.101693, 0.0113388, -0.0402751, 
0.83606, 0.0657244, 0.0968946, 0.0119543, -0.0408771, 
0.636358, 0.0600441, 0.0783149, -0.00371552, -0.0194451, 
0.454235, 0.945191, 0.106952, 0.00982173, -0.0013487, 
0.740192, 0.94, 0.349309, 0.00507149, -0.0513608, 
0.85, 0, 0, 0, -0.0409856, 
0.107995, 0.655, -0.0217254, 0.0124678, 0.0815863, 
0.341821, 0.51, -0.00729229, 0.000375532, 0.0305543, 
0.203257, 0.65, -0.03041, 0.0164725, 0.0637815, 
0.714212, 0.515, 0.231289, -0.00811845, -0.0486043, 
0.714212, 0.505, 0.228899, -0.0123732, -0.0482662, 
0.220577, 0.86, 0.0065883, 0.0218319, 0.0535861, 
0.0993336, 0.75, -0.0226303, 0.0191609, 0.0804256, 
0.826795, 0.41, 0.436505, 0.00852813, -0.0575324, 
0.679571, 0.635, 0.217296, 0.00239125, -0.0461803, 
0.107994, 0.265, 0.00316714, -0.0126871, 0.0625945, 
0.116654, 0.26, 0.0029914, -0.016353, 0.0614098, 
0.107994, 0.875, -0.00480104, 0.0185456, 0.0718906, 
0.298519, 0.135, 0.0556463, -0.0242232, 0.0313695, 
0, 0.73, 0, 0, 0.0886593, 
0.991289, 0.945252, 0.0184281, -0.000388459, -0.0582324, 
1, 0.95, 0, 0, -0.0579195, 
0.107994, 0.525, -0.0165433, 0.0073318, 0.0793177, 
0.523686, 0.125, 0.10962, -0.0178315, -0.0043809, 
0.939378, 0.105, 0.0960737, 0.0184915, -0.0477879, 
0.939378, 0.115, 0.104868, 0.0191941, -0.048211, 
0.2119, 0.0850154, 0.0392856, -0.0185464, 0.0414556, 
0.679575, 0.0750098, 0.101232, -0.000604389, -0.0253771, 
0.679575, 0.0850098, 0.110763, -0.00459839, -0.0255917, 
0.861432, 0.890015, 0.727379, 0.00318927, -0.0605533, 
0.852775, 0.885002, 0.75254, 0.00502813, -0.0604114, 
0.809474, 0.44, 0.405819, 0.00225546, -0.0572801, 
0.246558, 0.475, -0.0136471, -0.000993229, 0.0525517, 
0.237898, 0.47, -0.018224, 0.000722043, 0.0542844, 
0.125314, 0.465, -0.0128847, -5.31046e-05, 0.0742384, 
0.116654, 0.86, -0.00978318, 0.0224391, 0.0717621, 
0.125316, 0.345, -0.00239784, -0.00976062, 0.0667159, 
0.645018, 0.0550441, 0.0769017, -0.00142799, -0.0205037, 
0.419763, 0.765, 0.05326, 0.0175091, 0.007382, 
0.419763, 0.775, 0.0569554, 0.0122298, 0.00727185, 
0.870096, 0.405, 0.534589, 0.025585, -0.0607643, 
0.341821, 0.39, 0.00614887, -0.0109381, 0.0297991, 
0.33316, 0.395, 0.00777414, -0.00729962, 0.0317834, 
0.33316, 0.385, 0.00960237, -0.0132265, 0.0316248, 
0.107994, 0.825, -0.0129155, 0.0225791, 0.0751617, 
0.870096, 0.185, 0.261823, 0.0294224, -0.0483293, 
0.896077, 0.77, 0.987337, 0.017491, -0.0660323, 
0.887417, 0.775, 0.992354, 0.0188821, -0.0655585, 
0.748853, 0.935, 0.38563, 0.00709965, -0.0522928, 
0.350481, 0.905, 0.073714, 0.0161313, 0.0230088, 
0.913397, 0.64, 0.849742, 0.0279809, -0.0691115, 
0.402442, 0.245, 0.0567784, -0.0280604, 0.0158937, 
0.393782, 0.24, 0.0516212, -0.0261106, 0.0174716, 
0.359141, 0.92, 0.0734879, 0.0113219, 0.020866, 
0.263878, 0.645, -0.0204988, 0.0117657, 0.0494514, 
0.948038, 0.48, 0.513769, 0.0321471, -0.0677663, 
0.0733562, 0.104996, 0.0128705, -0.0132077, 0.0541292, 
0.835455, 0.265, 0.348063, 0.0196918, -0.0503227, 
0.835455, 0.255, 0.336622, 0.0180097, -0.0497425, 
0.480385, 0.81, 0.105566, 0.0139656, -0.00756277, 
0.489045, 0.815, 0.118923, 0.0110221, -0.0095678, 
0.948038, 0.14, 0.116823, 0.0226615, -0.0496211, 
0.956699, 0.135, 0.097746, 0.0187447, -0.0496054, 
0.30718, 0.41, -0.00315414, -0.00749643, 0.0377663, 
0.31584, 0.405, 0.00308069, -0.00551475, 0.0357693, 
0.991341, 0.894998, 0.0508435, -0.000725405, -0.0612501, 
0.203257, 0.33, -0.00222077, -0.0125996, 0.0548441, 
0.159955, 0.255, 0.00810138, -0.0154499, 0.0563729, 
0.541007, 0.175, 0.119485, -0.0218547, -0.00795001, 
0.541007, 0.165, 0.119075, -0.0250791, -0.00776054, 
0.229129, 0.944649, 0.0391084, 0.00841237, 0.0494539, 
1, 0.89, 0, 0, -0.0615448, 
0.748853, 0.615, 0.330986, 0.00315512, -0.055675, 
0.679571, 0.395, 0.183519, -0.017105, -0.0385784, 
0.679571, 0.405, 0.18202, -0.0203941, -0.0390254, 
0.341821, 0.73, 0.00377074, 0.0166411, 0.0278863, 
0.168616, 0.37, -0.00873665, -0.00804322, 0.0625588, 
0.177276, 0.375, -0.00524973, -0.00836687, 0.0615164, 
0.30718, 0.21, 0.0376734, -0.0261976, 0.0322452, 
0.688231, 0.63, 0.22413, 0.00049629, -0.0474576, 
0.861452, 0.0900271, 0.125332, 0.0173106, -0.0434044, 
0.896077, 0.11, 0.139711, 0.0227316, -0.046185, 
0.211917, 0.255, 0.0150378, -0.0207556, 0.0493557, 
0.463064, 0.48, 0.0326034, -0.00845155, 0.00138679, 
0.471725, 0.485, 0.0401262, -0.0113539, -0.00073057, 
0.489045, 0.825, 0.123921, 0.0164028, -0.00957777, 
0.748853, 0.275, 0.254317, -0.00651283, -0.0420831, 
0.402442, 0.425, 0.0208673, -0.0130412, 0.0161875, 
0.411103, 0.43, 0.0185226, -0.0103589, 0.0141612, 
0.246558, 0.215, 0.0284473, -0.0252658, 0.0421487, 
0.246558, 0.855, 0.0162317, 0.0179411, 0.0481359, 
0.835455, 0.245, 0.327311, 0.0205989, -0.0491622, 
0.826795, 0.75, 0.780483, 0.0188421, -0.0629081, 
0.818135, 0.755, 0.74877, 0.0196386, -0.0621816, 
0.0561475, 0.815, -0.00945506, 0.0157057, 0.0812807, 
0.489045, 0.745, 0.0857693, 0.0142179, -0.00925447, 
0.298519, 0.145, 0.0548013, -0.0284817, 0.0316489, 
0.748853, 0.925, 0.425103, 0.00538863, -0.0524472, 
0.809474, 0.4, 0.38972, 0.0029411, -0.0554025, 
0.65359, 0.65, 0.186848, 0.00194277, -0.0421022, 
0.506366, 0.575, 0.0577726, -5.1949e-05, -0.0107184, 
0.350481, 0.745, 0.0157319, 0.019444, 0.0253554, 
0.350481, 0.755, 0.0181288, 0.0141614, 0.0251706, 
0.341821, 0.75, 0.00870393, 0.0175491, 0.0274948, 
0.272539, 0.77, -0.00803595, 0.021041, 0.0445828, 
0.818135, 0.535, 0.48277, 0.00721025, -0.0615414, 
0.818135, 0.435, 0.429017, 0.00517899, -0.0579003, 
0.376462, 0.23, 0.0494182, -0.0263867, 0.0205421, 
0.0733528, 0.715, -0.0169722, 0.0126798, 0.0848592, 
0.566987, 0.08, 0.0916898, -0.0106428, -0.0102585, 
0.904778, 0.904982, 0.551063, -0.00223508, -0.0609036, 
0.0993336, 0.73, -0.0233096, 0.01815, 0.0812197, 
0.177276, 0.255, 0.011322, -0.0193189, 0.0541844, 
0.168616, 0.25, 0.00773054, -0.0191719, 0.0549708, 
0.65359, 0.35, 0.159313, -0.0207441, -0.0324498, 
0.618949, 0.77, 0.212432, 0.0111694, -0.0364603, 
0.627609, 0.775, 0.230983, 0.00939672, -0.0379798, 
0.489045, 0.405, 0.0548924, -0.0140582, -0.00299672, 
0.489045, 0.395, 0.0557523, -0.019726, -0.00279719, 
0.463064, 0.46, 0.0339787, -0.0101953, 0.00174972, 
0.818135, 0.525, 0.475775, 0.00436155, -0.0612604, 
0.922058, 0.505, 0.662086, 0.033087, -0.0676592, 
0.818135, 0.425, 0.423429, 0.00286516, -0.0574442, 
0.445744, 0.45, 0.0281643, -0.0102476, 0.00591418, 
0.454404, 0.435, 0.0370766, -0.0147994, 0.00414531, 
0.480385, 0.75, 0.0775293, 0.0122432, -0.00725161, 
0.229237, 0.875, 0.0194322, 0.0223887, 0.0512512, 
0.229237, 0.865, 0.0148392, 0.0179464, 0.0515898, 
0.445744, 0.77, 0.0646424, 0.014193, 0.000913423, 
0.489045, 0.775, 0.0989717, 0.0102826, -0.00944631, 
0.497705, 0.78, 0.102934, 0.0130041, -0.0114635, 
0.480385, 0.51, 0.0388172, -0.00667148, -0.00325454, 
0.489045, 0.505, 0.0475009, -0.0053882, -0.00515867, 
0.489045, 0.515, 0.0468747, -0.00959379, -0.00538171, 
0.645886, 0.046236, 0.0661277, -0.00393218, -0.0204102, 
0.0906733, 0.455, -0.0108982, 0.0015686, 0.077874, 
0.194596, 0.255, 0.0116147, -0.0165497, 0.0518494, 
0.185936, 0.26, 0.00760943, -0.0188799, 0.0533331, 
0.107994, 0.865, -0.00547384, 0.0220233, 0.0725413, 
0.809474, 0.9, 0.637335, 0.00654515, -0.0578036, 
0.818135, 0.895, 0.67348, 0.00800983, -0.0584622, 
0.159959, 0.914994, 0.0164151, 0.0190433, 0.0625875, 
0.627609, 0.545, 0.137794, -0.00650202, -0.0352963, 
0.922058, 0.475, 0.626122, 0.0355836, -0.0666784, 
0.852776, 0.405, 0.497982, 0.0166502, -0.0594852, 
0.142635, 0.355, -0.00341263, -0.00936649, 0.065273, 
0.133975, 0.35, -0.00644701, -0.00953225, 0.0660262, 
0.575626, 0.934963, 0.182737, 0.00937675, -0.0271109, 
0.64493, 0.105, 0.122964, -0.0096824, -0.0216097, 
0.566987, 0.899999, 0.201591, 0.00954854, -0.0257412, 
0.558327, 0.904999, 0.195835, 0.0119978, -0.0240137, 
0.558327, 0.895, 0.19939, 0.00756068, -0.0240865, 
0.047793, 0.179667, 0.00512023, -0.0127655, 0.0599829, 
0.844115, 0.76, 0.871446, 0.0195476, -0.0638301, 
0.852776, 0.755, 0.902034, 0.0214805, -0.0644677, 
0.887417, 0.894999, 0.662925, 0.000688576, -0.0610547, 
0.887417, 0.884999, 0.716891, 0.00131345, -0.0614221, 
0.852776, 0.575, 0.646477, 0.0182841, -0.0652847, 
0.350481, 0.205, 0.0527727, -0.0246438, 0.0247401, 
0.350481, 0.215, 0.05057, -0.0284636, 0.0249347, 
0.168616, 0.59, -0.0282929, 0.0118888, 0.0710281, 
0.64493, 0.235, 0.166255, -0.018667, -0.0261106, 
0.64493, 0.225, 0.165098, -0.0217124, -0.0257083, 
0.65359, 0.23, 0.167736, -0.0184396, -0.0271804, 
0.0820292, 0.759999, -0.0195451, 0.0178997, 0.0821101, 
0.0733823, 0.764999, -0.0149376, 0.0172686, 0.0828052, 
0.0733887, 0.754999, -0.0165051, 0.0143005, 0.0833005, 
0.818135, 0.415, 0.419721, 0.00550381, -0.0569741, 
0.575648, 0.195, 0.132261, -0.0213213, -0.0139964, 
0.575648, 0.185, 0.131766, -0.0245469, -0.0137309, 
0.584308, 0.19, 0.132258, -0.021762, -0.0152259, 
0.385122, 0.725, 0.0243246, 0.0169856, 0.0167566, 
0.237898, 0.33, 0.000523569, -0.0134478, 0.0489677, 
0.229237, 0.335, 0.00197402, -0.00961954, 0.0507362, 
0.852791, 0.0850271, 0.121256, 0.0141125, -0.0426687, 
0.350481, 0.865, 0.0610474, 0.0193757, 0.0234008, 
0.203257, 0.25, 0.011143, -0.0202861, 0.0503299, 
0.939378, 0.145, 0.13945, 0.0247468, -0.0496196, 
0.939378, 0.135, 0.126425, 0.0223251, -0.0491288, 
0.3245, 0.38, 0.00428889, -0.0112098, 0.0334214, 
0.31584, 0.385, 0.00594294, -0.00751648, 0.0353886, 
0.592968, 0.785, 0.195177, 0.0141266, -0.0315832, 
0.705551, 0.56, 0.225095, -0.00573674, -0.0486654, 
0.818645, 0.0655619, 0.0968815, 0.00835313, -0.0394222, 
0.107994, 0.815, -0.0158291, 0.0191704, 0.0757929, 
0.0993336, 0.81, -0.0180172, 0.0214088, 0.0772166, 
0.177278, 0.914996, 0.0192385, 0.0145694, 0.0597898, 
0.748853, 0.285, 0.25578, -0.0102487, -0.0426207, 
0.740192, 0.28, 0.243185, -0.00901597, -0.041298, 
0.0906733, 0.495, -0.0130753, 0.00435556, 0.0800593, 
0.558166, 0.0452786, 0.0625779, -0.00487866, -0.00859014, 
0.558327, 0.055, 0.0724391, -0.00992198, -0.00871073, 
0.670904, 0.919993, 0.304554, 0.00757249, -0.043135, 
0.419763, 0.275, 0.0542383, -0.0266111, 0.0127018, 
0.211917, 0.575, -0.0235716, 0.00834474, 0.0619024, 
0.489045, 0.495, 0.0472968, -0.0113057, -0.0049416, 
0.497705, 0.5, 0.0470966, -0.00831329, -0.00703084, 
0.922058, 0.635, 0.825025, 0.028556, -0.0694541, 
0.714212, 0.525, 0.232421, -0.0107577, -0.0489271, 
0.419763, 0.735, 0.0426206, 0.0105187, 0.00776425, 
0.428423, 0.74, 0.0438838, 0.0135062, 0.00552301, 
0.142635, 0.135, 0.024865, -0.0224458, 0.0507761, 
0.65359, 0.87, 0.318981, 0.0111537, -0.0412587, 
0.913397, 0.7, 0.92148, 0.0239112, -0.0684479, 
0.904737, 0.705, 0.944656, 0.0250799, -0.068041, 
0.0562365, 0.414791, -0.00602311, -0.00157395, 0.0781858, 
0.298519, 0.245, 0.0309255, -0.0249092, 0.0348482, 
0.792154, 0.85, 0.699662, 0.0127765, -0.0578812, 
0.592968, 0.855, 0.233613, 0.00962174, -0.031087, 
0.610289, 0.825, 0.241599, 0.0102644, -0.0345346, 
0.601628, 0.82, 0.223762, 0.0123263, -0.0329945, 
0.939378, 0.125, 0.117149, 0.0217103, -0.0486579, 
0.939378, 0.235, 0.250553, 0.0341141, -0.054681, 
0.948038, 0.24, 0.229918, 0.0336283, -0.0552456, 
0.411103, 0.31, 0.0390287, -0.0213138, 0.01447, 
0.402442, 0.315, 0.0393361, -0.0181526, 0.0162516, 
0.402442, 0.305, 0.0416403, -0.0237255, 0.0162095, 
0.835455, 0.205, 0.281731, 0.021568, -0.0468941, 
0.584308, 0.83, 0.208722, 0.0123373, -0.0296596, 
0.350481, 0.195, 0.055921, -0.0292309, 0.024532, 
0.341821, 0.19, 0.0511609, -0.0276082, 0.0258971, 
0.393782, 0.22, 0.0571481, -0.0271169, 0.0172882, 
0.904737, 0.115, 0.141311, 0.0220217, -0.0468337, 
0.904737, 0.775, 0.973384, 0.0161931, -0.0661545, 
0.913397, 0.12, 0.139941, 0.0243468, -0.0474391, 
0.948038, 0.12, 0.0972465, 0.0197135, -0.0486776, 
0.64493, 0.785, 0.263326, 0.0100332, -0.0408716, 
0.67091, 0.8, 0.316533, 0.0126129, -0.0448452, 
0.237898, 0.21, 0.0242878, -0.0244446, 0.0432118, 
0.367801, 0.405, 0.0142333, -0.0130676, 0.0241175, 
0.263878, 0.385, -0.00098764, -0.0101384, 0.0462496, 
0.523686, 0.755, 0.114518, 0.0087387, -0.0172233, 
0.878756, 0.78, 0.9846, 0.0175183, -0.0650476, 
0.419763, 0.445, 0.0241702, -0.00703106, 0.0120248, 
0.159955, 0.245, 0.0112671, -0.0193285, 0.0557084, 
0.480385, 0.49, 0.0394531, -0.00839981, -0.00283431, 
0.367801, 0.425, 0.0115852, -0.0112278, 0.0241998, 
0.506366, 0.505, 0.0552825, -0.0112019, -0.00911915, 
0.558327, 0.735, 0.132866, 0.00708522, -0.0246139, 
0.549667, 0.73, 0.119103, 0.00941797, -0.0227523, 
0.419763, 0.235, 0.0648756, -0.0288945, 0.0126285, 
0.800814, 0.895, 0.638801, 0.00725968, -0.0573674, 
0.835455, 0.755, 0.829094, 0.0189182, -0.0633982, 
0.852776, 0.635, 0.721867, 0.020687, -0.0658482, 
0.523686, 0.735, 0.105413, 0.00757797, -0.0171103, 
0.523686, 0.725, 0.101381, 0.0119942, -0.0170384, 
0.480385, 0.13, 0.09635, -0.0224753, 0.00243446, 
0.489045, 0.125, 0.101344, -0.019585, 0.0010837, 
0.696891, 0.355, 0.202612, -0.0205467, -0.0393189, 
0.818135, 0.405, 0.414039, 0.00331289, -0.0564909, 
0.64493, 0.665, 0.186399, 0.00108045, -0.0407835, 
0.64493, 0.655, 0.182331, 0.00416598, -0.0406743, 
0.688231, 0.39, 0.189208, -0.0177189, -0.0396753, 
0.696891, 0.415, 0.200698, -0.0189655, -0.0421115, 
0.696891, 0.375, 0.201779, -0.0202693, -0.0402736, 
0.696891, 0.365, 0.203285, -0.0168899, -0.0397964, 
0.0820141, 0.64, -0.0197884, 0.0112616, 0.0849726, 
0.0733539, 0.645, -0.0159049, 0.012032, 0.0859271, 
0.506366, 0.515, 0.0557117, -0.00534563, -0.00935416, 
0.159955, 0.345, -0.00208203, -0.0106966, 0.0622825, 
0.852776, 0.645, 0.736368, 0.0192568, -0.0658565, 
0.870096, 0.495, 0.620774, 0.020954, -0.0645068, 
0.532346, 0.72, 0.10128, 0.00908092, -0.0189202, 
0.696891, 0.635, 0.242435, -0.00083434, -0.0488429, 
0.705551, 0.64, 0.256232, 0.00201028, -0.0501744, 
0.939378, 0.475, 0.560454, 0.0333631, -0.0673289, 
0.731532, 0.435, 0.247065, -0.01521, -0.0479275, 
0.731532, 0.425, 0.247437, -0.0122819, -0.0474816, 
0.463064, 0.74, 0.0629991, 0.0122663, -0.00301281, 
0.454404, 0.745, 0.0646516, 0.0153464, -0.000961867, 
0.229237, 0.565, -0.0221909, 0.00714252, 0.0579421, 
0.930718, 0.65, 0.802674, 0.0259524, -0.0696644, 
0.480385, 0.77, 0.0862001, 0.0131196, -0.00739387, 
0.705551, 0.8, 0.392081, 0.0133234, -0.049761, 
0.696891, 0.795, 0.369583, 0.0115813, -0.0486648, 
0.0906733, 0.715, -0.0191252, 0.0174719, 0.0828549, 
0.0474762, 0.84, -0.00886648, 0.0152213, 0.0799973, 
0.0561364, 0.835, -0.00792001, 0.0160003, 0.0797936, 
0.333165, 0.924989, 0.0689529, 0.00828498, 0.026935, 
0.341835, 0.929964, 0.0668687, 0.0106034, 0.0248722, 
0.333174, 0.934965, 0.0688651, 0.0130778, 0.0268504, 
0.350483, 0.914994, 0.074864, 0.00899623, 0.0229404, 
0.913397, 0.2, 0.252603, 0.0358936, -0.0515791, 
0.64493, 0.775, 0.255331, 0.0136912, -0.0409459, 
0.636269, 0.78, 0.243064, 0.0116628, -0.0394457, 
0.454404, 0.755, 0.0682822, 0.0103647, -0.00105945, 
0.445744, 0.75, 0.0567323, 0.0133672, 0.00110982, 
0.870096, 0.785, 0.973306, 0.0187564, -0.064521, 
0.0647127, 0.129974, 0.0100572, -0.0151492, 0.0559249, 
0.0733729, 0.124974, 0.0120587, -0.0140425, 0.0552184, 
0.168612, 0.109993, 0.0288595, -0.0224232, 0.0470546, 
0.731532, 0.105001, 0.138453, 0.00292031, -0.0322451, 
0.82059, 0.016996, 0.0267965, 0.00255433, -0.0387741, 
0.627609, 0.745, 0.209993, 0.0119637, -0.0380815, 
0.419763, 0.435, 0.0250246, -0.0130549, 0.0121108, 
0.0563683, 0.134816, 0.00862566, -0.0120086, 0.0566099, 
0.0563884, 0.124791, 0.0107507, -0.0129054, 0.0560057, 
0.082029, 0.679996, -0.0205355, 0.0136826, 0.084689, 
0.0733954, 0.684996, -0.0163305, 0.0139904, 0.0855726, 
0.819395, 0.0549906, 0.0831355, 0.00956216, -0.0392397, 
0.696891, 0.715, 0.294541, 0.00701419, -0.0492891, 
0.688231, 0.71, 0.271709, 0.00808705, -0.0480191, 
0.142635, 0.125, 0.0244427, -0.0196711, 0.0502588, 
0.125314, 0.265, 0.00603094, -0.0160536, 0.0609314, 
0.133975, 0.27, 0.00259161, -0.0163292, 0.0603771, 
0.930718, 0.47, 0.590254, 0.0358412, -0.0668381, 
0.489045, 0.525, 0.0472949, -0.0036411, -0.00559791, 
0.350483, 0.924994, 0.0754428, 0.0138928, 0.022875, 
0.714212, 0.445, 0.222935, -0.0163105, -0.0459499, 
0.33316, 0.405, 0.00666768, -0.0113217, 0.0319168, 
0.3245, 0.4, 0.00125704, -0.00920603, 0.0337684, 
0.142635, 0.775, -0.0210952, 0.0196954, 0.0725847, 
0.454404, 0.765, 0.0725148, 0.0162877, -0.00115297, 
0.489045, 0.485, 0.0481438, -0.00713403, -0.00471762, 
0.194596, 0.375, -0.00597674, -0.00478411, 0.058705, 
0.610289, 0.525, 0.120822, -0.0124014, -0.0314661, 
0.601628, 0.52, 0.110347, -0.00992729, -0.0296442, 
0.566987, 0.74, 0.138837, 0.00980272, -0.0264305, 
0.558327, 0.745, 0.137858, 0.0125666, -0.0246559, 
0.116654, 0.48, -0.0168085, 0.00157876, 0.0761619, 
0.281199, 0.945, 0.0524452, 0.0128203, 0.0386163, 
0.437083, 0.745, 0.0548506, 0.0104308, 0.00330352, 
0.454404, 0.465, 0.0347706, -0.00710743, 0.00366867, 
0.454404, 0.455, 0.035207, -0.0130779, 0.00382842, 
0.696891, 0.385, 0.202482, -0.0164616, -0.0407411, 
0.748853, 0.235, 0.240006, -0.00332155, -0.0399655, 
0.887417, 0.215, 0.301457, 0.0344929, -0.051094, 
0.142635, 0.765, -0.021097, 0.0235111, 0.0730337, 
0.835455, 0.235, 0.315156, 0.0188152, -0.0485878, 
0.385122, 0.215, 0.0599002, -0.0291499, 0.0187885, 
0.592968, 0.825, 0.219852, 0.0147933, -0.0313478, 
0.203257, 0.89, 0.013265, 0.0199559, 0.0559824, 
0.454404, 0.475, 0.0337174, -0.0113608, 0.00349602, 
0.748853, 0.495, 0.285242, -0.00704547, -0.0526218, 
0.722872, 0.41, 0.231112, -0.0143224, -0.0456121, 
0.714212, 0.405, 0.221833, -0.0179893, -0.0441759, 
0.748853, 0.095, 0.130439, 0.00521378, -0.0337882, 
0.748853, 0.085, 0.118261, 0.00244714, -0.0334847, 
0.515026, 0.75, 0.101299, 0.0113241, -0.0152588, 
0.506366, 0.755, 0.101852, 0.0142686, -0.013328, 
0.601628, 0.16, 0.135535, -0.0176254, -0.0170199, 
0.463064, 0.76, 0.070819, 0.0132391, -0.00319952, 
0.402442, 0.255, 0.0539417, -0.0229537, 0.0159646, 
0.402442, 0.265, 0.0514496, -0.0268018, 0.0160171, 
0.31584, 0.395, 0.00491006, -0.0114384, 0.035577, 
0.281199, 0.365, 0.00343713, -0.00816016, 0.0421093, 
0.281199, 0.355, 0.00576226, -0.0138142, 0.0417825, 
0.445744, 0.47, 0.0264963, -0.00848353, 0.00561423, 
0.211821, 0.0751514, 0.038914, -0.0201478, 0.0411814, 
0.0647127, 0.109974, 0.0108368, -0.0143319, 0.0547897, 
0.0561732, 0.11482, 0.00947534, -0.0114794, 0.0554395, 
0.108, 0.365, -0.00574017, -0.00502144, 0.0700653, 
0.454404, 0.445, 0.0364366, -0.00887619, 0.00399396, 
0.852776, 0.235, 0.327489, 0.0264366, -0.0499455, 
0.385122, 0.885, 0.0846599, 0.0168653, 0.0148569, 
0.385122, 0.895, 0.086975, 0.0100446, 0.0148123, 
0.939378, 0.225, 0.239238, 0.0342265, -0.0540821, 
0.844115, 0.72, 0.814126, 0.0204731, -0.0646408, 
0.731532, 0.465, 0.250709, -0.0104576, -0.0491918, 
0.870096, 0.375, 0.503171, 0.0252264, -0.059235, 
0.740192, 0.5, 0.267402, -0.00838846, -0.0516723, 
0.385122, 0.905, 0.0887643, 0.0151218, 0.0147709, 
0.0647417, 0.27003, 0.00066571, -0.0123415, 0.0661935, 
0.073402, 0.26503, 0.00158258, -0.0106325, 0.0652686, 
0.0475434, 0.44015, -0.00655815, -0.00263523, 0.0804405, 
0.0561149, 0.434997, -0.00677122, -0.000500764, 0.0795674, 
0.861436, 0.37, 0.483018, 0.0241471, -0.0583437, 
0.852776, 0.375, 0.474175, 0.0201509, -0.0579562, 
0.575755, 0.945049, 0.167048, 0.00322026, -0.0270436, 
0.185936, 0.88, 0.00560116, 0.0213355, 0.0596418, 
0.281201, 0.914996, 0.0492323, 0.0112363, 0.0389793, 
0.419763, 0.265, 0.0567902, -0.0227322, 0.0126971, 
